year,date,league,playoffs,cross_region,team_a,team_b,score,k_eff,a_before,a_after,b_before,b_after
2020,2020-04-19,LPL,False,False,JD Gaming,LGD Gaming,2-0,28.0,1683.0,1690.0,1491.9,1484.9
2020,2020-04-19,PCS,True,False,Alpha Esports,ahq eSports Club,1-2,19.6,1481.6,1475.1,1605.2,1611.6
2020,2020-04-19,LPL,False,False,EDward Gaming,Team WE,1-2,19.6,1693.1,1680.9,1606.6,1618.8
2020,2020-04-19,LPL,False,False,Invictus Gaming,LNG Esports,2-1,19.6,1794.7,1797.9,1509.7,1506.6
2020,2020-04-19,PCS,True,False,Berjaya Dragons,Hong Kong Attitude,0-2,28.0,1473.0,1459.5,1485.7,1499.2
2020,2020-04-19,LEC,True,False,Fnatic,G2 Esports,0-3,28.0,1695.6,1683.3,1739.1,1751.3
2020,2020-04-19,CBLOL,False,False,KaBuM! Esports,Prodigy Esports,1-0,28.0,1540.3,1552.5,1493.9,1481.8
2020,2020-04-19,CBLOL,False,False,FURIA,Flamengo MDL,0-1,28.0,1500.1,1489.4,1583.8,1594.5
2020,2020-04-19,CBLOL,False,False,INTZ,Vivo Keyd,1-0,28.0,1527.9,1545.7,1624.9,1607.1
2020,2020-04-19,CBLOL,False,False,Redemption eSports Porto Alegre,paiN Gaming,1-0,28.0,1410.8,1430.2,1549.5,1530.2
2020,2020-04-19,LCS,True,False,Cloud9,FlyQuest,3-0,28.0,1725.1,1731.6,1519.0,1512.4
2020,2020-04-20,LPL,False,False,LGD Gaming,Rogue Warriors,1-2,19.6,1484.9,1476.2,1523.7,1532.4
2020,2020-04-20,LCK,True,False,Dplus Kia,Kiwoom DRX,2-3,16.8,1706.7,1697.9,1691.4,1700.2
2020,2020-04-20,LPL,False,False,Oh My God,Team WE,1-2,19.6,1474.6,1468.6,1618.8,1624.8
2020,2020-04-20,LPL,False,False,FunPlus Phoenix,Top Esports,0-2,28.0,1806.6,1787.6,1676.6,1695.6
2020,2020-04-22,LCK,True,False,Kiwoom DRX,T1,1-3,22.4,1700.2,1688.3,1677.7,1689.6
2020,2020-04-22,LPL,True,False,Team WE,eStar,3-1,22.4,1624.8,1634.4,1576.4,1566.7
2020,2020-04-23,LPL,True,False,EDward Gaming,Royal Never Give Up,3-1,22.4,1680.9,1691.7,1668.0,1657.3
2020,2020-04-24,LPL,True,False,Team WE,Top Esports,1-3,22.4,1634.4,1625.2,1695.6,1704.8
2020,2020-04-24,CBLOL,False,False,FURIA,Vivo Keyd,0-1,28.0,1489.4,1480.0,1607.1,1616.5
2020,2020-04-24,CBLOL,False,False,KaBuM! Esports,paiN Gaming,1-0,28.0,1552.5,1565.6,1530.2,1517.1
2020,2020-04-24,CBLOL,False,False,Flamengo MDL,Redemption eSports Porto Alegre,1-0,28.0,1594.5,1602.3,1430.2,1422.3
2020,2020-04-24,CBLOL,False,False,INTZ,Prodigy Esports,0-1,28.0,1545.7,1529.1,1481.8,1498.3
2020,2020-04-25,LCK,True,False,Gen.G,T1,0-3,28.0,1735.8,1720.0,1689.6,1705.5
2020,2020-04-25,LPL,True,False,EDward Gaming,FunPlus Phoenix,1-3,22.4,1691.7,1683.5,1787.6,1795.8
2020,2020-04-25,CBLOL,False,False,Flamengo MDL,KaBuM! Esports,0-1,28.0,1602.3,1586.8,1565.6,1581.0
2020,2020-04-25,CBLOL,False,False,Redemption eSports Porto Alegre,Vivo Keyd,1-0,28.0,1422.3,1443.4,1616.5,1595.4
2020,2020-04-25,CBLOL,False,False,FURIA,INTZ,1-0,28.0,1480.0,1495.9,1529.1,1513.2
2020,2020-04-25,CBLOL,False,False,Prodigy Esports,paiN Gaming,0-1,28.0,1498.3,1485.1,1517.1,1530.4
2020,2020-04-26,LPL,True,False,Invictus Gaming,Top Esports,1-3,22.4,1797.9,1783.8,1704.8,1719.0
2020,2020-04-26,CBLOL,False,False,Prodigy Esports,Redemption eSports Porto Alegre,1-0,28.0,1485.1,1497.4,1443.4,1431.1
2020,2020-04-26,CBLOL,False,False,FURIA,paiN Gaming,1-0,28.0,1495.9,1511.3,1530.4,1515.0
2020,2020-04-26,CBLOL,False,False,KaBuM! Esports,Vivo Keyd,1-0,28.0,1581.0,1595.6,1595.4,1580.9
2020,2020-04-26,CBLOL,False,False,Flamengo MDL,INTZ,1-0,28.0,1586.8,1597.9,1513.2,1502.1
2020,2020-04-27,LPL,True,False,FunPlus Phoenix,JD Gaming,0-3,28.0,1795.8,1777.6,1690.0,1708.1
2020,2020-04-28,LCK,False,False,Liiv SANDBOX,Team Dynamics,0-2,28.0,1597.0,1581.1,1548.8,1564.8
2020,2020-04-28,LCK,False,False,Griffin,Seorabeol Gaming,1-2,19.6,1616.1,1604.5,1548.8,1560.5
2020,2020-04-29,LCK,False,False,Seorabeol Gaming,Team Dynamics,0-2,28.0,1560.5,1546.7,1564.8,1578.6
2020,2020-04-29,LPL,True,False,FunPlus Phoenix,Invictus Gaming,3-0,28.0,1777.6,1791.9,1783.8,1769.5
2020,2020-04-29,LCK,False,False,Griffin,Liiv SANDBOX,0-2,28.0,1604.5,1589.5,1581.1,1596.1
2020,2020-04-30,LCK,False,False,Liiv SANDBOX,Seorabeol Gaming,3-0,28.0,1596.1,1608.1,1546.7,1534.7
2020,2020-05-02,PCS,True,False,Hong Kong Attitude,ahq eSports Club,0-2,28.0,1499.2,1489.6,1611.6,1621.3
2020,2020-05-02,PCS,True,False,PSG Talon,ahq eSports Club,3-2,16.8,1549.7,1559.8,1621.3,1611.2
2020,2020-05-02,LPL,True,False,JD Gaming,Top Esports,3-2,16.8,1708.1,1716.8,1719.0,1710.3
2020,2020-05-02,CBLOL,True,False,KaBuM! Esports,Vivo Keyd,3-0,28.0,1595.6,1609.0,1580.9,1567.5
2020,2020-05-03,LJL,True,False,DetonatioN FocusMe,V3 Esports,3-1,22.4,1631.9,1640.8,1562.0,1553.0
2020,2020-05-03,PCS,True,False,Machi Esports,PSG Talon,2-3,16.8,1605.1,1595.6,1559.8,1569.3
2020,2020-05-03,CBLOL,True,False,FURIA,Flamengo MDL,0-3,28.0,1511.3,1500.7,1597.9,1608.5
2020,2020-05-04,LJL,True,False,DetonatioN FocusMe,QT DIG∞,3-1,22.4,1640.8,1649.1,1548.9,1540.6
2020,2020-05-09,CBLOL,True,False,Flamengo MDL,KaBuM! Esports,0-3,28.0,1608.5,1594.5,1609.0,1623.0
2020,2020-05-19,CBLOL,False,False,INTZ,Team oNe eSports,2-2,11.2,1502.1,1501.6,1469.5,1470.1
2020,2020-05-20,CBLOL,False,False,INTZ,Team oNe eSports,1-0,28.0,1501.6,1514.3,1470.1,1457.3
2020,2020-05-28,MSC,False,True,FunPlus Phoenix,T1,0-1,28.0,1791.9,1774.5,1705.5,1722.9
2020,2020-05-28,MSC,False,True,Dplus Kia,Top Esports,0-1,28.0,1697.9,1684.4,1710.3,1723.8
2020,2020-05-28,MSC,False,False,Dplus Kia,T1,1-0,28.0,1684.4,1700.0,1722.9,1707.3
2020,2020-05-28,MSC,False,False,FunPlus Phoenix,Top Esports,1-0,28.0,1774.5,1786.5,1723.8,1711.8
2020,2020-05-28,MSC,False,True,Dplus Kia,FunPlus Phoenix,0-1,28.0,1700.0,1689.4,1786.5,1797.0
2020,2020-05-28,MSC,False,True,T1,Top Esports,0-1,28.0,1707.3,1693.5,1711.8,1725.7
2020,2020-05-29,MSC,False,True,Gen.G,JD Gaming,1-0,28.0,1720.0,1733.9,1716.8,1702.9
2020,2020-05-29,MSC,False,True,Invictus Gaming,Kiwoom DRX,0-1,28.0,1769.5,1752.3,1688.3,1705.5
2020,2020-05-29,MSC,False,False,Gen.G,Kiwoom DRX,1-1,11.2,1733.9,1733.4,1705.5,1706.0
2020,2020-05-29,MSC,False,False,Invictus Gaming,JD Gaming,0-1,28.0,1752.3,1736.3,1702.9,1718.9
2020,2020-05-29,MSC,False,True,Gen.G,Invictus Gaming,1-0,28.0,1733.4,1747.5,1736.3,1722.2
2020,2020-05-29,MSC,False,True,JD Gaming,Kiwoom DRX,2-0,28.0,1718.9,1732.4,1706.0,1692.5
2020,2020-05-30,MSC,False,False,FunPlus Phoenix,JD Gaming,3-1,22.4,1797.0,1806.2,1732.4,1723.2
2020,2020-05-30,MSC,False,True,Gen.G,Top Esports,0-3,28.0,1747.5,1732.6,1725.7,1740.5
2020,2020-05-31,MSC,False,False,FunPlus Phoenix,Top Esports,1-3,22.4,1806.2,1792.9,1740.5,1753.8
2020,2020-06-05,LPL,False,False,EDward Gaming,Team WE,1-2,19.6,1683.5,1672.1,1625.2,1636.6
2020,2020-06-05,LPL,False,False,LNG Esports,Suning,0-2,28.0,1506.6,1495.2,1573.9,1585.2
2020,2020-06-06,LPL,False,False,Dominus Esports,Victory Five,0-2,28.0,1510.7,1490.4,1342.3,1362.6
2020,2020-06-06,LPL,False,False,Oh My God,Royal Never Give Up,0-2,28.0,1468.6,1461.6,1657.3,1664.3
2020,2020-06-06,CBLOL,False,False,Flamengo MDL,paiN Gaming,0-1,28.0,1594.5,1577.4,1515.0,1532.1
2020,2020-06-06,CBLOL,False,False,FURIA,INTZ,0-1,28.0,1500.7,1487.3,1514.3,1527.8
2020,2020-06-06,CBLOL,False,False,Santos e-Sports,Vivo Keyd,1-0,28.0,1444.5,1463.3,1567.5,1548.7
2020,2020-06-06,CBLOL,False,False,KaBuM! Esports,Prodigy Esports,1-0,28.0,1623.0,1632.2,1497.4,1488.3
2020,2020-06-07,LPL,False,False,Suning,Team WE,2-1,19.6,1585.2,1596.5,1636.6,1625.4
2020,2020-06-07,LPL,False,False,Bilibili Gaming,Vici Gaming,0-2,28.0,1602.2,1583.0,1465.2,1484.4
2020,2020-06-07,CBLOL,False,False,Flamengo MDL,INTZ,0-1,28.0,1577.4,1561.4,1527.8,1543.7
2020,2020-06-07,CBLOL,False,False,FURIA,Prodigy Esports,0-1,28.0,1487.3,1473.3,1488.3,1502.2
2020,2020-06-07,CBLOL,False,False,KaBuM! Esports,Vivo Keyd,1-0,28.0,1632.2,1642.9,1548.7,1538.0
2020,2020-06-07,CBLOL,False,False,Santos e-Sports,paiN Gaming,1-0,28.0,1463.3,1480.0,1532.1,1515.4
2020,2020-06-08,LPL,False,False,Oh My God,Victory Five,1-2,19.6,1461.6,1449.0,1362.6,1375.1
2020,2020-06-08,LPL,False,False,LGD Gaming,eStar,2-1,19.6,1476.2,1488.5,1566.7,1554.4
2020,2020-06-09,LPL,False,False,FunPlus Phoenix,LNG Esports,1-2,19.6,1792.9,1776.3,1495.2,1511.8
2020,2020-06-09,LPL,False,False,Rogue Warriors,Top Esports,0-2,28.0,1532.4,1526.3,1753.8,1759.9
2020,2020-06-10,LPL,False,False,Royal Never Give Up,Vici Gaming,2-0,28.0,1664.3,1671.7,1484.4,1477.1
2020,2020-06-10,LPL,False,False,JD Gaming,Suning,2-0,28.0,1723.2,1732.3,1596.5,1587.4
2020,2020-06-11,LPL,False,False,Dominus Esports,eStar,0-2,28.0,1490.4,1478.9,1554.4,1565.9
2020,2020-06-11,LPL,False,False,Invictus Gaming,Team WE,0-2,28.0,1722.2,1704.4,1625.4,1643.2
2020,2020-06-12,LPL,False,False,LNG Esports,Royal Never Give Up,2-0,28.0,1511.8,1531.9,1671.7,1651.6
2020,2020-06-12,LPL,False,False,Bilibili Gaming,FunPlus Phoenix,0-2,28.0,1583.0,1576.1,1776.3,1783.2
2020,2020-06-12,LEC,False,False,G2 Esports,MAD Lions KOI,1-0,28.0,1751.3,1758.6,1569.0,1561.7
2020,2020-06-12,LEC,False,False,FC Schalke 04 Esports,Team Vitality,0-1,28.0,1539.8,1521.9,1441.6,1459.4
2020,2020-06-12,LEC,False,False,Origen,SK Gaming,0-1,28.0,1626.0,1605.6,1453.2,1473.6
2020,2020-06-12,LEC,False,False,Excel Esports,Rogue,0-1,28.0,1466.6,1454.7,1518.1,1530.0
2020,2020-06-12,LEC,False,False,Fnatic,Misfits Gaming,1-0,28.0,1683.3,1691.7,1535.3,1527.0
2020,2020-06-13,LCS,False,False,100 Thieves,Evil Geniuses,0-1,28.0,1519.1,1505.3,1525.4,1539.2
2020,2020-06-13,LCS,False,False,Cloud9,FlyQuest,1-0,28.0,1731.6,1737.8,1512.4,1506.3
2020,2020-06-13,LJL,False,False,AXIZ,Crest Gaming Act,0-1,28.0,1441.1,1429.0,1489.4,1501.5
2020,2020-06-13,LJL,False,False,AXIZ,V3 Esports,0-1,28.0,1429.0,1419.8,1553.0,1562.2
2020,2020-06-13,LJL,False,False,Burning Core Toyama,Crest Gaming Act,0-1,28.0,1440.5,1428.9,1501.5,1513.0
2020,2020-06-13,LJL,False,False,Burning Core Toyama,V3 Esports,0-1,28.0,1428.9,1420.1,1562.2,1571.1
2020,2020-06-13,LJL,False,False,QT DIG∞,Rascal Jester,1-0,28.0,1540.6,1552.1,1476.2,1464.7
2020,2020-06-13,LPL,False,False,LGD Gaming,Victory Five,2-1,19.6,1488.5,1495.2,1375.1,1368.4
2020,2020-06-13,LJL,False,False,DetonatioN FocusMe,QT DIG∞,0-1,28.0,1649.1,1631.3,1552.1,1569.9
2020,2020-06-13,LJL,False,False,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1-0,28.0,1631.3,1637.1,1395.8,1390.0
2020,2020-06-13,LJL,False,False,Fukuoka SoftBank HAWKS gaming,Rascal Jester,1-0,28.0,1390.0,1407.0,1464.7,1447.8
2020,2020-06-13,LPL,False,False,EDward Gaming,Oh My God,2-0,28.0,1672.1,1678.2,1449.0,1443.0
2020,2020-06-13,LEC,False,False,FC Schalke 04 Esports,SK Gaming,0-1,28.0,1521.9,1506.0,1473.6,1489.5
2020,2020-06-13,CBLOL,False,False,Prodigy Esports,Vivo Keyd,0-1,28.0,1502.2,1489.7,1538.0,1550.6
2020,2020-06-13,LEC,False,False,Misfits Gaming,Rogue,0-1,28.0,1527.0,1513.1,1530.0,1543.9
2020,2020-06-13,LEC,False,False,Excel Esports,MAD Lions KOI,0-1,28.0,1454.7,1444.9,1561.7,1571.5
2020,2020-06-13,CBLOL,False,False,KaBuM! Esports,Santos e-Sports,0-1,28.0,1642.9,1622.7,1480.0,1500.2
2020,2020-06-13,LEC,False,False,Fnatic,Team Vitality,1-0,28.0,1691.7,1697.5,1459.4,1453.6
2020,2020-06-13,CBLOL,False,False,INTZ,paiN Gaming,0-1,28.0,1543.7,1528.6,1515.4,1530.5
2020,2020-06-13,LEC,False,False,G2 Esports,Origen,0-1,28.0,1758.6,1738.8,1605.6,1625.4
2020,2020-06-13,CBLOL,False,False,FURIA,Flamengo MDL,1-0,28.0,1473.3,1490.8,1561.4,1543.9
2020,2020-06-13,LCS,False,False,Counter Logic Gaming,Evil Geniuses,0-1,28.0,1407.3,1398.4,1539.2,1548.1
2020,2020-06-13,LCS,False,False,TSM,Team Liquid,0-1,28.0,1529.4,1514.9,1517.5,1532.0
2020,2020-06-13,LCS,False,False,FlyQuest,Immortals,1-0,28.0,1506.3,1517.6,1438.9,1427.6
2020,2020-06-13,LCS,False,False,Dignitas,Golden Guardians,0-1,28.0,1464.1,1451.4,1496.4,1509.1
2020,2020-06-14,LPL,False,False,Invictus Gaming,Suning,2-0,28.0,1704.4,1713.9,1587.4,1577.9
2020,2020-06-14,LPL,False,False,JD Gaming,Top Esports,0-2,28.0,1732.3,1719.5,1759.9,1772.8
2020,2020-06-14,LEC,False,False,MAD Lions KOI,SK Gaming,1-0,28.0,1571.5,1582.3,1489.5,1478.8
2020,2020-06-14,CBLOL,False,False,INTZ,Santos e-Sports,0-1,28.0,1528.6,1513.5,1500.2,1515.3
2020,2020-06-14,LEC,False,False,FC Schalke 04 Esports,Rogue,0-1,28.0,1506.0,1493.5,1543.9,1556.4
2020,2020-06-14,LEC,False,False,Misfits Gaming,Origen,1-0,28.0,1513.1,1531.5,1625.4,1607.0
2020,2020-06-14,CBLOL,False,False,Vivo Keyd,paiN Gaming,0-1,28.0,1550.6,1535.8,1530.5,1545.3
2020,2020-06-14,CBLOL,False,False,Flamengo MDL,Prodigy Esports,1-0,28.0,1543.9,1555.7,1489.7,1477.8
2020,2020-06-14,LEC,False,False,G2 Esports,Team Vitality,0-1,28.0,1738.8,1715.3,1453.6,1477.1
2020,2020-06-14,LEC,False,False,Excel Esports,Fnatic,0-1,28.0,1444.9,1439.6,1697.5,1702.8
2020,2020-06-14,CBLOL,False,False,FURIA,KaBuM! Esports,0-1,28.0,1490.8,1481.9,1622.7,1631.7
2020,2020-06-14,LCS,False,False,100 Thieves,Cloud9,0-1,28.0,1505.3,1499.5,1737.8,1743.6
2020,2020-06-14,LCS,False,False,Dignitas,TSM,0-1,28.0,1451.4,1439.9,1514.9,1526.4
2020,2020-06-14,LCS,False,False,Golden Guardians,Team Liquid,0-1,28.0,1509.1,1496.0,1532.0,1545.0
2020,2020-06-14,LCS,False,False,Counter Logic Gaming,Immortals,1-0,28.0,1398.4,1413.6,1427.6,1412.4
2020,2020-06-15,LPL,False,False,Bilibili Gaming,eStar,2-1,19.6,1576.1,1585.6,1565.9,1556.3
2020,2020-06-15,LPL,False,False,Team WE,Vici Gaming,2-0,28.0,1643.2,1650.9,1477.1,1469.3
2020,2020-06-16,LPL,False,False,Dominus Esports,LGD Gaming,0-2,28.0,1478.9,1465.6,1495.2,1508.5
2020,2020-06-16,LPL,False,False,Oh My God,Top Esports,1-2,19.6,1443.0,1440.4,1772.8,1775.4
2020,2020-06-17,LCK,False,False,DN SOOPers,Liiv SANDBOX,2-0,28.0,1604.4,1618.5,1608.1,1593.9
2020,2020-06-17,LPL,False,False,Invictus Gaming,Rogue Warriors,2-0,28.0,1713.9,1721.0,1526.3,1519.2
2020,2020-06-17,LCK,False,False,Kiwoom DRX,T1,2-1,19.6,1692.5,1702.3,1693.5,1683.7
2020,2020-06-17,LPL,False,False,EDward Gaming,Suning,2-1,19.6,1678.2,1685.2,1577.9,1570.9
2020,2020-06-18,LCK,False,False,KT Rolster,Team Dynamics,0-2,28.0,1643.5,1626.9,1578.6,1595.2
2020,2020-06-18,LPL,False,False,Bilibili Gaming,Victory Five,1-2,19.6,1585.6,1570.3,1368.4,1383.6
2020,2020-06-18,LCK,False,False,Hanwha Life Esports,SeolHaeOne Prince,1-2,19.6,1552.6,1543.1,1563.0,1572.5
2020,2020-06-18,LPL,False,False,JD Gaming,Royal Never Give Up,1-2,19.6,1719.5,1707.8,1651.6,1663.3
2020,2020-06-19,LCK,False,False,Dplus Kia,Liiv SANDBOX,2-0,28.0,1689.4,1699.6,1593.9,1583.7
2020,2020-06-19,LPL,False,False,LNG Esports,eStar,0-2,28.0,1531.9,1518.8,1556.3,1569.4
2020,2020-06-19,LCK,False,False,Gen.G,Kiwoom DRX,1-2,19.6,1732.6,1722.0,1702.3,1713.0
2020,2020-06-19,VCS,False,False,OverPower Esports,Saigon Buffalo,2-1,19.6,1404.2,1415.9,1475.1,1463.4
2020,2020-06-19,LPL,False,False,FunPlus Phoenix,Team WE,2-1,19.6,1783.2,1789.4,1650.9,1644.7
2020,2020-06-19,VCS,False,False,Percent Esports,Team Flash,2-0,28.0,1404.2,1425.3,1600.9,1579.7
2020,2020-06-19,LEC,False,False,Rogue,Team Vitality,1-0,28.0,1556.4,1567.2,1477.1,1466.2
2020,2020-06-19,LEC,False,False,Misfits Gaming,SK Gaming,0-1,28.0,1531.5,1515.4,1478.8,1494.9
2020,2020-06-19,LEC,False,False,FC Schalke 04 Esports,G2 Esports,0-1,28.0,1493.5,1487.4,1715.3,1721.4
2020,2020-06-19,LEC,False,False,Excel Esports,Origen,0-1,28.0,1439.6,1431.8,1607.0,1614.7
2020,2020-06-19,LEC,False,False,Fnatic,MAD Lions KOI,0-1,28.0,1702.8,1684.1,1582.3,1601.0
2020,2020-06-20,LCS,False,False,Counter Logic Gaming,Golden Guardians,1-0,28.0,1413.6,1430.8,1496.0,1478.7
2020,2020-06-20,LCS,False,False,Immortals,TSM,0-1,28.0,1412.4,1402.8,1526.4,1536.0
2020,2020-06-20,LJL,False,False,Fukuoka SoftBank HAWKS gaming,QT DIG∞,0-1,28.0,1407.0,1399.1,1569.9,1577.8
2020,2020-06-20,LJL,False,False,QT DIG∞,V3 Esports,0-1,28.0,1577.8,1563.5,1571.1,1585.3
2020,2020-06-20,LJL,False,False,Crest Gaming Act,V3 Esports,0-1,28.0,1513.0,1501.9,1585.3,1596.5
2020,2020-06-20,LJL,False,False,Crest Gaming Act,Fukuoka SoftBank HAWKS gaming,1-0,28.0,1501.9,1511.9,1399.1,1389.1
2020,2020-06-20,LCK,False,False,DN SOOPers,Team Dynamics,2-1,19.6,1618.5,1627.7,1595.2,1586.0
2020,2020-06-20,LJL,False,False,DetonatioN FocusMe,Rascal Jester,1-0,28.0,1637.1,1644.1,1447.8,1440.7
2020,2020-06-20,PCS,False,False,Machi Esports,PSG Talon,0-1,28.0,1595.6,1580.5,1569.3,1584.3
2020,2020-06-20,LPL,False,False,Dominus Esports,Oh My God,0-2,28.0,1465.6,1450.6,1440.4,1455.4
2020,2020-06-20,VCS,False,False,CERBERUS Esports,Team Secret,2-0,28.0,1488.0,1501.3,1468.9,1455.7
2020,2020-06-20,PCS,False,False,Alpha Esports,J Team,0-1,28.0,1475.1,1461.2,1476.6,1490.6
2020,2020-06-20,LPL,False,False,LGD Gaming,Top Esports,0-2,28.0,1508.5,1503.6,1775.4,1780.3
2020,2020-06-20,LJL,False,False,Burning Core Toyama,Rascal Jester,1-0,28.0,1420.1,1434.9,1440.7,1425.9
2020,2020-06-20,LCK,False,False,Hanwha Life Esports,T1,1-2,19.6,1543.1,1537.0,1683.7,1689.7
2020,2020-06-20,LJL,False,False,AXIZ,Burning Core Toyama,0-1,28.0,1419.8,1406.4,1434.9,1448.3
2020,2020-06-20,PCS,False,False,Nova Esports,PSG Talon,0-1,28.0,1387.7,1380.9,1584.3,1591.1
2020,2020-06-20,VCS,False,False,EVOS Esports,GAM Esports,1-2,19.6,1586.5,1579.7,1698.3,1705.0
2020,2020-06-20,LJL,False,False,AXIZ,DetonatioN FocusMe,0-1,28.0,1406.4,1400.7,1644.1,1649.8
2020,2020-06-20,PCS,False,False,Machi Esports,Resurgence,1-0,28.0,1580.5,1587.6,1393.1,1386.0
2020,2020-06-20,PCS,False,False,Hong Kong Attitude,Liyab Esports,1-0,28.0,1489.6,1499.2,1376.1,1366.5
2020,2020-06-20,LEC,False,False,Excel Esports,SK Gaming,1-0,28.0,1431.8,1448.3,1494.9,1478.4
2020,2020-06-20,PCS,False,False,Berjaya Dragons,ahq eSports Club,0-1,28.0,1459.5,1451.3,1611.2,1619.4
2020,2020-06-20,LEC,False,False,FC Schalke 04 Esports,Misfits Gaming,0-1,28.0,1487.4,1474.6,1515.4,1528.2
2020,2020-06-20,CBLOL,False,False,FURIA,Santos e-Sports,1-0,28.0,1481.9,1497.2,1515.3,1500.0
2020,2020-06-20,LEC,False,False,MAD Lions KOI,Team Vitality,1-0,28.0,1601.0,1609.8,1466.2,1457.4
2020,2020-06-20,LEC,False,False,G2 Esports,Rogue,1-0,28.0,1721.4,1729.6,1567.2,1559.1
2020,2020-06-20,CBLOL,False,False,Flamengo MDL,Vivo Keyd,1-0,28.0,1555.7,1568.9,1535.8,1522.6
2020,2020-06-20,LEC,False,False,Fnatic,Origen,0-1,28.0,1684.1,1667.4,1614.7,1631.5
2020,2020-06-20,CBLOL,False,False,KaBuM! Esports,paiN Gaming,0-1,28.0,1631.7,1614.3,1545.3,1562.8
2020,2020-06-20,CBLOL,False,False,INTZ,Prodigy Esports,1-0,28.0,1513.5,1526.0,1477.8,1465.3
2020,2020-06-20,LCS,False,False,100 Thieves,Team Liquid,0-1,28.0,1499.5,1487.3,1545.0,1557.2
2020,2020-06-20,LCS,False,False,FlyQuest,TSM,1-0,28.0,1517.6,1532.3,1536.0,1521.2
2020,2020-06-20,LCS,False,False,Cloud9,Evil Geniuses,1-0,28.0,1743.6,1750.5,1548.1,1541.3
2020,2020-06-20,LCS,False,False,Counter Logic Gaming,Dignitas,1-0,28.0,1430.8,1445.2,1439.9,1425.5
2020,2020-06-21,LCK,False,False,Gen.G,KT Rolster,2-1,19.6,1722.0,1729.2,1626.9,1619.7
2020,2020-06-21,PCS,False,False,Nova Esports,Resurgence,1-0,28.0,1380.9,1395.1,1386.0,1371.8
2020,2020-06-21,LPL,False,False,Rogue Warriors,Suning,0-2,28.0,1519.2,1507.3,1570.9,1582.8
2020,2020-06-21,PCS,False,False,J Team,ahq eSports Club,1-0,28.0,1490.6,1509.5,1619.4,1600.4
2020,2020-06-21,VCS,False,False,CERBERUS Esports,Team Flash,2-0,28.0,1501.3,1518.4,1579.7,1562.6
2020,2020-06-21,PCS,False,False,Berjaya Dragons,Resurgence,0-1,28.0,1451.3,1434.1,1371.8,1389.0
2020,2020-06-21,LPL,False,False,EDward Gaming,Invictus Gaming,1-2,19.6,1685.2,1676.4,1721.0,1729.8
2020,2020-06-21,LCK,False,False,Dplus Kia,SeolHaeOne Prince,2-0,28.0,1699.6,1708.7,1572.5,1563.4
2020,2020-06-21,PCS,False,False,Liyab Esports,PSG Talon,0-1,28.0,1366.5,1360.5,1591.1,1597.2
2020,2020-06-21,VCS,False,False,EVOS Esports,Team Secret,0-2,28.0,1579.7,1560.9,1455.7,1474.5
2020,2020-06-21,PCS,False,False,Berjaya Dragons,Machi Esports,0-1,28.0,1434.1,1425.9,1587.6,1595.8
2020,2020-06-21,PCS,False,False,Alpha Esports,Hong Kong Attitude,1-0,28.0,1461.2,1476.7,1499.2,1483.7
2020,2020-06-21,CBLOL,False,False,Flamengo MDL,KaBuM! Esports,1-0,28.0,1568.9,1584.7,1614.3,1598.4
2020,2020-06-21,CBLOL,False,False,Prodigy Esports,Santos e-Sports,0-1,28.0,1465.3,1452.7,1500.0,1512.6
2020,2020-06-21,CBLOL,False,False,FURIA,paiN Gaming,0-1,28.0,1497.2,1485.8,1562.8,1574.1
2020,2020-06-21,CBLOL,False,False,INTZ,Vivo Keyd,0-1,28.0,1526.0,1511.9,1522.6,1536.7
2020,2020-06-21,LCS,False,False,Evil Geniuses,Team Liquid,1-0,28.0,1541.3,1555.9,1557.2,1542.6
2020,2020-06-21,LCS,False,False,Dignitas,FlyQuest,0-1,28.0,1425.5,1415.7,1532.3,1542.1
2020,2020-06-21,LCS,False,False,Cloud9,Golden Guardians,1-0,28.0,1750.5,1755.3,1478.7,1473.9
2020,2020-06-21,LCS,False,False,100 Thieves,Immortals,1-0,28.0,1487.3,1498.0,1402.8,1392.2
2020,2020-06-22,LPL,False,False,Vici Gaming,Victory Five,0-2,28.0,1469.3,1451.9,1383.6,1401.0
2020,2020-06-22,LPL,False,False,Royal Never Give Up,eStar,2-1,19.6,1663.3,1670.5,1569.4,1562.2
2020,2020-06-23,LPL,False,False,Dominus Esports,JD Gaming,0-2,28.0,1450.6,1445.4,1707.8,1713.0
2020,2020-06-23,LPL,False,False,Invictus Gaming,LGD Gaming,1-2,19.6,1729.8,1714.3,1503.6,1519.0
2020,2020-06-24,LCK,False,False,SeolHaeOne Prince,Team Dynamics,1-2,19.6,1563.4,1554.3,1586.0,1595.2
2020,2020-06-24,LPL,False,False,LNG Esports,Oh My God,0-2,28.0,1518.8,1502.3,1455.4,1471.9
2020,2020-06-24,LCK,False,False,Hanwha Life Esports,KT Rolster,0-2,28.0,1537.0,1526.3,1619.7,1630.4
2020,2020-06-24,LPL,False,False,Bilibili Gaming,Top Esports,0-2,28.0,1570.3,1563.9,1780.3,1786.8
2020,2020-06-25,LCK,False,False,Kiwoom DRX,Liiv SANDBOX,2-1,19.6,1713.0,1719.3,1583.7,1577.4
2020,2020-06-25,LPL,False,False,Royal Never Give Up,Victory Five,0-2,28.0,1670.5,1647.4,1401.0,1424.1
