year,date,league,cross_region,team_a,team_b,winner,a_before,a_after,b_before,b_after
2024,2024-07-26,LCK,False,HANJIN BRION,BNK FEARX,BNK FEARX,1494.0,1487.0,1648.2,1655.2
2024,2024-07-26,PCS,False,Frank Esports,HELL PIGS,Frank Esports,1583.6,1586.8,1262.4,1259.1
2024,2024-07-26,LPL,False,Anyone's Legend,Top Esports,Top Esports,1694.3,1688.3,1884.6,1890.6
2024,2024-07-26,PCS,False,HELL PIGS,Frank Esports,Frank Esports,1259.1,1255.9,1586.8,1590.0
2024,2024-07-26,LPL,False,Top Esports,Anyone's Legend,Top Esports,1890.6,1896.3,1688.3,1682.5
2024,2024-07-26,LCK,False,KT Rolster,T1,T1,1714.0,1705.8,1827.5,1835.7
2024,2024-07-26,LPL,False,Bilibili Gaming,Ninjas in Pyjamas,Ninjas in Pyjamas,1870.9,1851.0,1596.7,1616.6
2024,2024-07-26,PCS,False,PSG Talon,Deep Cross Gaming,PSG Talon,1776.9,1782.6,1572.6,1567.0
2024,2024-07-26,LCK,False,KT Rolster,T1,KT Rolster,1705.8,1722.0,1835.7,1819.4
2024,2024-07-26,LPL,False,Ninjas in Pyjamas,Bilibili Gaming,Bilibili Gaming,1616.6,1611.7,1851.0,1856.0
2024,2024-07-26,PCS,False,Deep Cross Gaming,PSG Talon,Deep Cross Gaming,1567.0,1585.6,1782.6,1764.0
2024,2024-07-26,LCK,False,T1,KT Rolster,T1,1819.4,1828.1,1722.0,1713.3
2024,2024-07-26,LPL,False,Bilibili Gaming,Ninjas in Pyjamas,Bilibili Gaming,1856.0,1860.7,1611.7,1607.0
2024,2024-07-26,PCS,False,PSG Talon,Deep Cross Gaming,Deep Cross Gaming,1764.0,1746.3,1585.6,1603.3
2024,2024-07-26,LEC,False,Team BDS,Karmine Corp,Karmine Corp,1689.2,1671.9,1527.1,1544.3
2024,2024-07-26,LEC,False,Team BDS,Karmine Corp,Team BDS,1671.9,1679.7,1544.3,1536.6
2024,2024-07-26,LEC,False,Karmine Corp,Team BDS,Team BDS,1536.6,1529.2,1679.7,1687.0
2024,2024-07-26,LEC,False,Karmine Corp,Team BDS,Karmine Corp,1529.2,1546.4,1687.0,1669.9
2024,2024-07-26,LEC,False,Team BDS,Karmine Corp,Team BDS,1669.9,1677.8,1546.4,1538.4
2024,2024-07-27,LCK,False,Hanwha Life Esports,Dplus Kia,Hanwha Life Esports,1896.2,1904.5,1787.2,1778.9
2024,2024-07-27,LCK,False,Dplus Kia,Hanwha Life Esports,Dplus Kia,1778.9,1795.0,1904.5,1888.4
2024,2024-07-27,LPL,False,LGD Gaming,LNG Esports,LGD Gaming,1569.8,1588.0,1770.4,1752.1
2024,2024-07-27,LCK,False,Hanwha Life Esports,Dplus Kia,Hanwha Life Esports,1888.4,1897.2,1795.0,1786.2
2024,2024-07-27,LPL,False,LNG Esports,LGD Gaming,LNG Esports,1752.1,1758.8,1588.0,1581.3
2024,2024-07-27,VCS,False,MGN Vikings Esports,CERBERUS Esports,MGN Vikings Esports,1643.2,1649.1,1449.0,1443.0
2024,2024-07-27,LPL,False,LGD Gaming,LNG Esports,LNG Esports,1581.3,1575.0,1758.8,1765.2
2024,2024-07-27,VCS,False,CERBERUS Esports,MGN Vikings Esports,MGN Vikings Esports,1443.0,1437.4,1649.1,1654.7
2024,2024-07-27,PCS,False,West Point Esports,HELL PIGS,HELL PIGS,1298.6,1285.1,1255.9,1269.4
2024,2024-07-27,LJL,False,DetonatioN FocusMe,QT DIG∞,DetonatioN FocusMe,1629.2,1634.2,1397.4,1392.4
2024,2024-07-27,LPL,False,EDward Gaming,Ultra Prime,EDward Gaming,1521.9,1532.5,1482.4,1471.7
2024,2024-07-27,LCK,False,Gen.G,DN SOOPers,Gen.G,2015.3,2017.7,1628.3,1625.9
2024,2024-07-27,LPL,False,Ultra Prime,EDward Gaming,EDward Gaming,1471.7,1461.8,1532.5,1542.5
2024,2024-07-27,LJL,False,QT DIG∞,DetonatioN FocusMe,DetonatioN FocusMe,1392.4,1387.6,1634.2,1639.0
2024,2024-07-27,PCS,False,West Point Esports,HELL PIGS,HELL PIGS,1285.1,1272.6,1269.4,1281.9
2024,2024-07-27,VCS,False,MGN Blue Esports,GAM Esports,GAM Esports,1440.6,1434.9,1642.6,1648.3
2024,2024-07-27,LCK,False,DN SOOPers,Gen.G,Gen.G,1625.9,1623.7,2017.7,2019.9
2024,2024-07-27,LJL,False,QT DIG∞,DetonatioN FocusMe,DetonatioN FocusMe,1387.6,1383.0,1639.0,1643.5
2024,2024-07-27,VCS,False,MGN Blue Esports,GAM Esports,MGN Blue Esports,1434.9,1453.5,1648.3,1629.7
2024,2024-07-27,LPL,False,FunPlus Phoenix,Top Esports,Top Esports,1686.5,1680.9,1896.3,1901.8
2024,2024-07-27,PCS,False,CTBC Flying Oyster,Deep Cross Gaming,Deep Cross Gaming,1594.0,1582.3,1603.3,1614.9
2024,2024-07-27,VCS,False,MGN Blue Esports,GAM Esports,GAM Esports,1453.5,1447.1,1629.7,1636.1
2024,2024-07-27,LPL,False,Top Esports,FunPlus Phoenix,Top Esports,1901.8,1907.1,1680.9,1675.7
2024,2024-07-27,PCS,False,CTBC Flying Oyster,Deep Cross Gaming,CTBC Flying Oyster,1582.3,1595.4,1614.9,1601.8
2024,2024-07-27,VCS,False,Team Flash,Team Secret,Team Flash,1427.9,1445.5,1602.9,1585.4
2024,2024-07-27,PCS,False,Deep Cross Gaming,CTBC Flying Oyster,CTBC Flying Oyster,1601.8,1589.6,1595.4,1607.7
2024,2024-07-27,VCS,False,Team Secret,Team Flash,Team Secret,1585.4,1592.8,1445.5,1438.1
2024,2024-07-27,LEC,False,G2 Esports,Team BDS,Team BDS,1793.0,1777.2,1677.8,1693.7
2024,2024-07-27,VCS,False,Team Secret,Team Flash,Team Secret,1592.8,1599.8,1438.1,1431.1
2024,2024-07-27,LEC,False,G2 Esports,Team BDS,G2 Esports,1777.2,1786.3,1693.7,1684.5
2024,2024-07-27,CBLOL,False,Liberty,Vivo Keyd Stars,Vivo Keyd Stars,1365.3,1361.1,1634.0,1638.2
2024,2024-07-27,LEC,False,G2 Esports,Team BDS,G2 Esports,1786.3,1794.9,1684.5,1675.9
2024,2024-07-27,CBLOL,False,LOUD,FURIA,FURIA,1612.4,1595.0,1444.0,1461.4
2024,2024-07-27,LEC,False,Team BDS,G2 Esports,G2 Esports,1675.9,1667.9,1794.9,1803.0
2024,2024-07-27,CBLOL,False,paiN Gaming,INTZ,paiN Gaming,1632.5,1638.4,1440.1,1434.1
2024,2024-07-27,CBLOL,False,Fluxo,RED Canids,RED Canids,1479.7,1471.0,1579.1,1587.7
2024,2024-07-27,CBLOL,False,KaBuM! Esports,LØS,LØS,1497.6,1481.0,1355.1,1371.8
2024,2024-07-27,LCS,False,Cloud9,NRG,Cloud9,1598.2,1607.4,1515.1,1506.0
2024,2024-07-27,LCS,False,NRG,Cloud9,Cloud9,1506.0,1497.4,1607.4,1616.0
2024,2024-07-27,LCS,False,Shopify Rebellion,Dignitas,Shopify Rebellion,1389.1,1404.1,1477.8,1462.8
2024,2024-07-27,LCS,False,Dignitas,Shopify Rebellion,Shopify Rebellion,1462.8,1448.8,1404.1,1418.1
2024,2024-07-28,LCK,False,Kiwoom DRX,T1,T1,1503.8,1500.6,1828.1,1831.3
2024,2024-07-28,LCK,False,Kiwoom DRX,T1,T1,1500.6,1497.4,1831.3,1834.4
2024,2024-07-28,LPL,False,Invictus Gaming,Team WE,Invictus Gaming,1536.7,1549.2,1550.7,1538.2
2024,2024-07-28,VCS,False,MGN Blue Esports,CERBERUS Esports,CERBERUS Esports,1447.1,1434.8,1437.4,1449.8
2024,2024-07-28,LPL,False,Invictus Gaming,Team WE,Invictus Gaming,1549.2,1560.8,1538.2,1526.6
2024,2024-07-28,LCK,False,KT Rolster,Nongshim RedForce,KT Rolster,1713.3,1720.2,1553.8,1547.0
2024,2024-07-28,VCS,False,MGN Blue Esports,CERBERUS Esports,CERBERUS Esports,1434.8,1423.3,1449.8,1461.3
2024,2024-07-28,LJL,False,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1717.4,1726.8,1643.5,1634.1
2024,2024-07-28,PCS,False,Frank Esports,J Team,Frank Esports,1590.0,1597.0,1435.7,1428.7
2024,2024-07-28,LPL,False,Anyone's Legend,LNG Esports,Anyone's Legend,1682.5,1697.3,1765.2,1750.4
2024,2024-07-28,LCK,False,Nongshim RedForce,KT Rolster,Nongshim RedForce,1547.0,1564.5,1720.2,1702.6
2024,2024-07-28,VCS,False,Team Flash,GAM Esports,GAM Esports,1431.1,1425.4,1636.1,1641.8
2024,2024-07-28,LJL,False,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,1634.1,1625.2,1726.8,1735.7
2024,2024-07-28,PCS,False,J Team,Frank Esports,Frank Esports,1428.7,1422.1,1597.0,1603.6
2024,2024-07-28,LPL,False,LNG Esports,Anyone's Legend,LNG Esports,1750.4,1760.6,1697.3,1687.2
2024,2024-07-28,LCK,False,KT Rolster,Nongshim RedForce,KT Rolster,1702.6,1710.1,1564.5,1557.1
2024,2024-07-28,VCS,False,Team Flash,GAM Esports,GAM Esports,1425.4,1420.1,1641.8,1647.1
2024,2024-07-28,LJL,False,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,1625.2,1616.9,1735.7,1744.0
2024,2024-07-28,LPL,False,FunPlus Phoenix,Weibo Gaming,Weibo Gaming,1675.7,1664.6,1703.3,1714.4
2024,2024-07-28,LPL,False,Anyone's Legend,LNG Esports,LNG Esports,1687.2,1677.7,1760.6,1770.1
2024,2024-07-28,PCS,False,CTBC Flying Oyster,PSG Talon,PSG Talon,1607.7,1600.2,1746.3,1753.8
2024,2024-07-28,LPL,False,Weibo Gaming,FunPlus Phoenix,Weibo Gaming,1714.4,1724.7,1664.6,1654.3
2024,2024-07-28,PCS,False,CTBC Flying Oyster,PSG Talon,PSG Talon,1600.2,1593.2,1753.8,1760.8
2024,2024-07-28,VCS,False,Team Secret,Team Whales,Team Secret,1599.8,1608.2,1494.5,1486.0
2024,2024-07-28,VCS,False,Team Whales,Team Secret,Team Secret,1486.0,1478.1,1608.2,1616.2
2024,2024-07-28,LEC,False,Fnatic,G2 Esports,G2 Esports,1700.3,1691.7,1803.0,1811.5
2024,2024-07-28,LEC,False,Fnatic,G2 Esports,G2 Esports,1691.7,1683.7,1811.5,1819.5
2024,2024-07-28,CBLOL,False,LOUD,Fluxo,Fluxo,1595.0,1578.9,1471.0,1487.1
2024,2024-07-28,LEC,False,Fnatic,G2 Esports,G2 Esports,1683.7,1676.2,1819.5,1827.1
2024,2024-07-28,CBLOL,False,paiN Gaming,FURIA,paiN Gaming,1638.4,1644.8,1461.4,1455.1
2024,2024-07-28,CBLOL,False,INTZ,Vivo Keyd Stars,Vivo Keyd Stars,1434.1,1428.5,1638.2,1643.9
2024,2024-07-28,CBLOL,False,LØS,Liberty,Liberty,1371.8,1359.4,1361.1,1373.4
2024,2024-07-28,CBLOL,False,RED Canids,KaBuM! Esports,RED Canids,1587.7,1596.1,1481.0,1472.5
2024,2024-07-28,LCS,False,FlyQuest,100 Thieves,100 Thieves,1624.4,1607.8,1484.6,1501.2
2024,2024-07-28,LCS,False,FlyQuest,100 Thieves,FlyQuest,1607.8,1616.2,1501.2,1492.7
2024,2024-07-28,LCS,False,100 Thieves,FlyQuest,FlyQuest,1492.7,1484.8,1616.2,1624.1
2024,2024-07-28,LCS,False,Team Liquid,Immortals,Team Liquid,1713.0,1716.3,1396.2,1392.9
2024,2024-07-28,LCS,False,Team Liquid,Immortals,Team Liquid,1716.3,1719.5,1392.9,1389.6
2024,2024-07-29,LPL,False,Royal Never Give Up,ThunderTalk Gaming,ThunderTalk Gaming,1470.1,1462.8,1616.9,1624.1
2024,2024-07-29,LPL,False,Royal Never Give Up,ThunderTalk Gaming,ThunderTalk Gaming,1462.8,1456.0,1624.1,1630.9
2024,2024-07-29,LPL,False,Oh My God,Rare Atom,Oh My God,1596.5,1608.5,1594.3,1582.4
2024,2024-07-29,LPL,False,Rare Atom,Oh My God,Oh My God,1582.4,1571.3,1608.5,1619.6
2024,2024-07-29,CBLOL,False,KaBuM! Esports,FURIA,FURIA,1472.5,1459.9,1455.1,1467.7
2024,2024-07-29,CBLOL,False,Fluxo,FURIA,FURIA,1487.1,1474.5,1467.7,1480.3
2024,2024-07-30,LPL,False,Ninjas in Pyjamas,LGD Gaming,Ninjas in Pyjamas,1607.0,1617.9,1575.0,1564.1
2024,2024-07-30,LPL,False,LGD Gaming,Ninjas in Pyjamas,LGD Gaming,1564.1,1577.9,1617.9,1604.0
2024,2024-07-30,LPL,False,Bilibili Gaming,Anyone's Legend,Bilibili Gaming,1860.7,1866.9,1677.7,1671.5
2024,2024-07-30,LPL,False,Ninjas in Pyjamas,LGD Gaming,LGD Gaming,1604.0,1591.1,1577.9,1590.8
2024,2024-07-30,LPL,False,Bilibili Gaming,Anyone's Legend,Anyone's Legend,1866.9,1848.8,1671.5,1689.6
2024,2024-07-30,LPL,False,Bilibili Gaming,Anyone's Legend,Bilibili Gaming,1848.8,1855.7,1689.6,1682.7
2024,2024-07-31,LCK,False,T1,Dplus Kia,Dplus Kia,1834.4,1820.8,1786.2,1799.8
2024,2024-07-31,LCK,False,T1,Dplus Kia,T1,1820.8,1832.1,1799.8,1788.6
2024,2024-07-31,LPL,False,FunPlus Phoenix,Bilibili Gaming,Bilibili Gaming,1654.3,1648.6,1855.7,1861.4
2024,2024-07-31,LCK,False,Dplus Kia,T1,T1,1788.6,1778.1,1832.1,1842.6
2024,2024-07-31,VCS,False,Team Flash,Team Whales,Team Flash,1420.1,1434.1,1478.1,1464.1
2024,2024-07-31,LPL,False,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,1861.4,1866.8,1648.6,1643.2
2024,2024-07-31,VCS,False,Team Whales,Team Flash,Team Whales,1464.1,1475.1,1434.1,1423.1
2024,2024-07-31,LPL,False,JD Gaming,Top Esports,Top Esports,1792.0,1783.8,1907.1,1915.2
2024,2024-07-31,LCK,False,KT Rolster,Hanwha Life Esports,KT Rolster,1710.1,1728.0,1897.2,1879.3
2024,2024-07-31,VCS,False,Team Flash,Team Whales,Team Flash,1423.1,1436.9,1475.1,1461.3
2024,2024-07-31,LPL,False,Top Esports,JD Gaming,Top Esports,1915.2,1922.9,1783.8,1776.1
2024,2024-07-31,LCK,False,Hanwha Life Esports,KT Rolster,Hanwha Life Esports,1879.3,1886.4,1728.0,1720.9
2024,2024-07-31,VCS,False,MGN Vikings Esports,MGN Blue Esports,MGN Vikings Esports,1654.7,1659.7,1423.3,1418.3
2024,2024-07-31,LCK,False,KT Rolster,Hanwha Life Esports,KT Rolster,1720.9,1738.2,1886.4,1869.1
2024,2024-07-31,VCS,False,MGN Blue Esports,MGN Vikings Esports,MGN Blue Esports,1418.3,1437.5,1659.7,1640.5
2024,2024-07-31,VCS,False,MGN Blue Esports,MGN Vikings Esports,MGN Vikings Esports,1437.5,1431.8,1640.5,1646.2
2024,2024-08-01,LCK,False,Kiwoom DRX,HANJIN BRION,Kiwoom DRX,1497.4,1509.1,1487.0,1475.3
2024,2024-08-01,VCS,False,Team Whales,CERBERUS Esports,Team Whales,1461.3,1473.3,1461.3,1449.3
2024,2024-08-01,LCK,False,HANJIN BRION,Kiwoom DRX,Kiwoom DRX,1475.3,1464.5,1509.1,1519.9
2024,2024-08-01,VCS,False,CERBERUS Esports,Team Whales,Team Whales,1449.3,1438.1,1473.3,1484.4
2024,2024-08-01,VCS,False,Team Secret,MGN Blue Esports,Team Secret,1616.2,1622.3,1431.8,1425.6
2024,2024-08-01,VCS,False,MGN Blue Esports,Team Secret,Team Secret,1425.6,1419.8,1622.3,1628.2
2024,2024-08-01,LCK,False,BNK FEARX,Gen.G,Gen.G,1655.2,1652.6,2019.9,2022.6
2024,2024-08-01,LCK,False,BNK FEARX,Gen.G,Gen.G,1652.6,1650.1,2022.6,2025.1
2024,2024-08-01,VCS,False,Team Flash,GAM Esports,GAM Esports,1436.9,1431.4,1647.1,1652.6
2024,2024-08-01,VCS,False,Team Flash,GAM Esports,GAM Esports,1431.4,1426.1,1652.6,1657.9
2024,2024-08-02,LCK,False,Nongshim RedForce,Hanwha Life Esports,Hanwha Life Esports,1557.1,1553.6,1869.1,1872.5
2024,2024-08-02,VCS,False,CERBERUS Esports,MGN Vikings Esports,MGN Vikings Esports,1438.1,1432.5,1646.2,1651.8
2024,2024-08-02,LCK,False,Nongshim RedForce,Hanwha Life Esports,Hanwha Life Esports,1553.6,1550.3,1872.5,1875.8
2024,2024-08-02,VCS,False,CERBERUS Esports,MGN Vikings Esports,CERBERUS Esports,1432.5,1451.2,1651.8,1633.1
2024,2024-08-02,VCS,False,CERBERUS Esports,MGN Vikings Esports,MGN Vikings Esports,1451.2,1445.0,1633.1,1639.3
2024,2024-08-02,LCK,False,Dplus Kia,DN SOOPers,Dplus Kia,1778.1,1785.1,1623.7,1616.7
2024,2024-08-02,VCS,False,MGN Blue Esports,Team Whales,MGN Blue Esports,1419.8,1434.0,1484.4,1470.2
2024,2024-08-02,LCK,False,DN SOOPers,Dplus Kia,DN SOOPers,1616.7,1634.1,1785.1,1767.7
2024,2024-08-02,VCS,False,Team Whales,MGN Blue Esports,Team Whales,1470.2,1481.0,1434.0,1423.2
2024,2024-08-02,LCK,False,Dplus Kia,DN SOOPers,Dplus Kia,1767.7,1775.3,1634.1,1626.5
2024,2024-08-02,VCS,False,Team Whales,MGN Blue Esports,Team Whales,1481.0,1491.0,1423.2,1413.2
2024,2024-08-02,VCS,False,Team Flash,Team Secret,Team Flash,1426.1,1444.4,1628.2,1609.9
2024,2024-08-02,VCS,False,Team Secret,Team Flash,Team Flash,1609.9,1592.6,1444.4,1461.7
2024,2024-08-03,LCK,False,T1,Gen.G,Gen.G,1842.6,1836.4,2025.1,2031.3
2024,2024-08-03,LCK,False,T1,Gen.G,Gen.G,1836.4,1830.5,2031.3,2037.2
2024,2024-08-03,VCS,False,MGN Blue Esports,CERBERUS Esports,MGN Blue Esports,1413.2,1426.3,1445.0,1431.9
2024,2024-08-03,VCS,False,CERBERUS Esports,MGN Blue Esports,MGN Blue Esports,1431.9,1419.7,1426.3,1438.5
2024,2024-08-03,LCK,False,BNK FEARX,Kiwoom DRX,BNK FEARX,1650.1,1657.8,1519.9,1512.2
2024,2024-08-03,LCK,False,Kiwoom DRX,BNK FEARX,BNK FEARX,1512.2,1505.0,1657.8,1665.0
2024,2024-08-03,VCS,False,Team Flash,MGN Vikings Esports,MGN Vikings Esports,1461.7,1455.4,1639.3,1645.7
2024,2024-08-03,LPL,False,LGD Gaming,Invictus Gaming,LGD Gaming,1590.8,1601.8,1560.8,1549.8
2024,2024-08-03,VCS,False,Team Flash,MGN Vikings Esports,MGN Vikings Esports,1455.4,1449.4,1645.7,1651.7
2024,2024-08-03,LPL,False,Invictus Gaming,LGD Gaming,LGD Gaming,1549.8,1539.6,1601.8,1612.0
2024,2024-08-03,LPL,False,LGD Gaming,Invictus Gaming,Invictus Gaming,1612.0,1597.5,1539.6,1554.1
2024,2024-08-03,VCS,False,GAM Esports,Team Secret,GAM Esports,1657.9,1667.7,1592.6,1582.8
2024,2024-08-03,LPL,False,LGD Gaming,Invictus Gaming,Invictus Gaming,1597.5,1584.0,1554.1,1567.6
2024,2024-08-03,VCS,False,GAM Esports,Team Secret,GAM Esports,1667.7,1676.8,1582.8,1573.7
2024,2024-08-03,LPL,False,Invictus Gaming,LGD Gaming,LGD Gaming,1567.6,1556.1,1584.0,1595.5
2024,2024-08-03,CBLOL,False,LOUD,FURIA,FURIA,1578.9,1563.6,1480.3,1495.6
2024,2024-08-03,CBLOL,False,LOUD,FURIA,FURIA,1563.6,1549.2,1495.6,1510.0
2024,2024-08-03,CBLOL,False,FURIA,LOUD,LOUD,1510.0,1499.3,1549.2,1559.9
2024,2024-08-03,CBLOL,False,FURIA,LOUD,LOUD,1499.3,1489.4,1559.9,1569.8
2024,2024-08-03,LCS,False,NRG,Dignitas,Dignitas,1497.4,1483.7,1448.8,1462.5
2024,2024-08-03,CBLOL,False,LOUD,FURIA,LOUD,1569.8,1579.1,1489.4,1480.1
2024,2024-08-03,LCS,False,NRG,Dignitas,Dignitas,1483.7,1471.0,1462.5,1475.2
2024,2024-08-03,LCS,False,100 Thieves,Immortals,100 Thieves,1484.8,1493.6,1389.6,1380.8
2024,2024-08-03,LCS,False,100 Thieves,Immortals,100 Thieves,1493.6,1501.9,1380.8,1372.6
2024,2024-08-04,LCK,False,HANJIN BRION,KT Rolster,HANJIN BRION,1464.5,1484.4,1738.2,1718.4
2024,2024-08-04,LCK,False,KT Rolster,HANJIN BRION,HANJIN BRION,1718.4,1699.3,1484.4,1503.4
2024,2024-08-04,VCS,False,Team Whales,MGN Blue Esports,MGN Blue Esports,1491.0,1477.2,1438.5,1452.3
2024,2024-08-04,LCK,False,DN SOOPers,Nongshim RedForce,DN SOOPers,1626.5,1635.9,1550.3,1540.9
2024,2024-08-04,VCS,False,MGN Blue Esports,Team Whales,MGN Blue Esports,1452.3,1465.2,1477.2,1464.4
2024,2024-08-04,LCK,False,DN SOOPers,Nongshim RedForce,DN SOOPers,1635.9,1644.7,1540.9,1532.1
2024,2024-08-04,VCS,False,CERBERUS Esports,Team Secret,Team Secret,1419.7,1412.7,1573.7,1580.7
2024,2024-08-04,LPL,False,Ninjas in Pyjamas,Rare Atom,Ninjas in Pyjamas,1591.1,1602.4,1571.3,1560.0
2024,2024-08-04,VCS,False,CERBERUS Esports,Team Secret,Team Secret,1412.7,1406.1,1580.7,1587.3
2024,2024-08-04,LPL,False,Rare Atom,Ninjas in Pyjamas,Ninjas in Pyjamas,1560.0,1549.5,1602.4,1613.0
2024,2024-08-04,VCS,False,GAM Esports,MGN Vikings Esports,MGN Vikings Esports,1676.8,1663.9,1651.7,1664.5
2024,2024-08-04,LPL,False,Rare Atom,Ninjas in Pyjamas,Ninjas in Pyjamas,1549.5,1539.6,1613.0,1622.8
2024,2024-08-04,VCS,False,GAM Esports,MGN Vikings Esports,MGN Vikings Esports,1663.9,1651.9,1664.5,1676.5
2024,2024-08-04,CBLOL,False,RED Canids,Fluxo,RED Canids,1596.1,1604.1,1474.5,1466.5
2024,2024-08-04,CBLOL,False,Fluxo,RED Canids,RED Canids,1466.5,1459.0,1604.1,1611.6
2024,2024-08-04,CBLOL,False,RED Canids,Fluxo,RED Canids,1611.6,1618.6,1459.0,1452.0
2024,2024-08-04,LCS,False,Team Liquid,Cloud9,Cloud9,1719.5,1704.1,1616.0,1631.4
2024,2024-08-04,LCS,False,Team Liquid,Cloud9,Team Liquid,1704.1,1713.6,1631.4,1621.9
2024,2024-08-04,LCS,False,Cloud9,Team Liquid,Team Liquid,1621.9,1613.0,1713.6,1722.5
2024,2024-08-04,LCS,False,FlyQuest,Shopify Rebellion,FlyQuest,1624.1,1629.7,1418.1,1412.5
2024,2024-08-04,LCS,False,Shopify Rebellion,FlyQuest,Shopify Rebellion,1412.5,1431.1,1629.7,1611.1
2024,2024-08-05,LCS,False,FlyQuest,Shopify Rebellion,FlyQuest,1611.1,1617.4,1431.1,1424.8
2024,2024-08-05,PCS,False,Frank Esports,Team Bliss,Frank Esports,1603.6,1608.8,1382.8,1377.5
2024,2024-08-05,PCS,False,Team Bliss,Frank Esports,Team Bliss,1377.5,1396.5,1608.8,1589.9
2024,2024-08-05,LPL,False,Oh My God,ThunderTalk Gaming,ThunderTalk Gaming,1619.6,1607.9,1630.9,1642.5
2024,2024-08-05,LPL,False,Oh My God,ThunderTalk Gaming,ThunderTalk Gaming,1607.9,1597.1,1642.5,1653.3
2024,2024-08-05,PCS,False,Frank Esports,Team Bliss,Team Bliss,1589.9,1571.8,1396.5,1414.6
2024,2024-08-05,LPL,False,ThunderTalk Gaming,Oh My God,ThunderTalk Gaming,1653.3,1663.4,1597.1,1587.1
2024,2024-08-05,PCS,False,DetonatioN FocusMe,West Point Esports,DetonatioN FocusMe,1616.9,1619.8,1272.6,1269.7
2024,2024-08-05,PCS,False,West Point Esports,DetonatioN FocusMe,DetonatioN FocusMe,1269.7,1266.9,1619.8,1622.6
2024,2024-08-06,PCS,False,Ground Zero Gaming,J Team,Ground Zero Gaming,1378.1,1391.6,1422.1,1408.6
2024,2024-08-06,PCS,False,J Team,Ground Zero Gaming,J Team,1408.6,1420.0,1391.6,1380.2
2024,2024-08-06,PCS,False,Ground Zero Gaming,J Team,J Team,1380.2,1369.5,1420.0,1430.6
2024,2024-08-06,PCS,False,QT DIG∞,CTBC Flying Oyster,QT DIG∞,1383.0,1401.5,1593.2,1574.7
2024,2024-08-06,PCS,False,CTBC Flying Oyster,QT DIG∞,CTBC Flying Oyster,1574.7,1581.2,1401.5,1395.1
2024,2024-08-06,PCS,False,QT DIG∞,CTBC Flying Oyster,CTBC Flying Oyster,1395.1,1388.9,1581.2,1587.3
2024,2024-08-07,LCK,False,Kiwoom DRX,Gen.G,Gen.G,1505.0,1503.9,2037.2,2038.3
2024,2024-08-07,LCK,False,Kiwoom DRX,Gen.G,Gen.G,1503.9,1502.8,2038.3,2039.4
2024,2024-08-07,PCS,False,DetonatioN FocusMe,Team Bliss,DetonatioN FocusMe,1622.6,1628.2,1414.6,1409.0
2024,2024-08-07,PCS,False,Team Bliss,DetonatioN FocusMe,DetonatioN FocusMe,1409.0,1403.7,1628.2,1633.5
2024,2024-08-07,LCK,False,DN SOOPers,KT Rolster,DN SOOPers,1644.7,1658.5,1699.3,1685.4
2024,2024-08-07,VCS,False,Team Flash,Team Whales,Team Whales,1449.4,1437.9,1464.4,1475.8
2024,2024-08-07,PCS,False,Frank Esports,West Point Esports,Frank Esports,1571.8,1575.3,1266.9,1263.3
2024,2024-08-07,LCK,False,KT Rolster,DN SOOPers,DN SOOPers,1685.4,1672.5,1658.5,1671.5
2024,2024-08-07,VCS,False,Team Flash,Team Whales,Team Whales,1437.9,1427.2,1475.8,1486.5
2024,2024-08-07,PCS,False,West Point Esports,Frank Esports,West Point Esports,1263.3,1283.9,1575.3,1554.7
2024,2024-08-07,VCS,False,Team Flash,Team Whales,Team Whales,1427.2,1417.2,1486.5,1496.5
2024,2024-08-07,PCS,False,Frank Esports,West Point Esports,Frank Esports,1554.7,1558.9,1283.9,1279.7
2024,2024-08-08,LCK,False,Hanwha Life Esports,HANJIN BRION,Hanwha Life Esports,1875.8,1878.3,1503.4,1500.9
2024,2024-08-08,LCK,False,Hanwha Life Esports,HANJIN BRION,Hanwha Life Esports,1878.3,1880.8,1500.9,1498.5
2024,2024-08-08,PCS,False,Ground Zero Gaming,QT DIG∞,Ground Zero Gaming,1369.5,1382.2,1388.9,1376.3
2024,2024-08-08,PCS,False,Ground Zero Gaming,QT DIG∞,Ground Zero Gaming,1382.2,1394.0,1376.3,1364.5
2024,2024-08-08,LCK,False,Dplus Kia,BNK FEARX,BNK FEARX,1775.3,1759.6,1665.0,1680.7
2024,2024-08-08,VCS,False,GAM Esports,Team Secret,GAM Esports,1651.9,1661.7,1587.3,1577.5
2024,2024-08-08,PCS,False,CTBC Flying Oyster,J Team,CTBC Flying Oyster,1587.3,1594.2,1430.6,1423.7
2024,2024-08-08,LCK,False,Dplus Kia,BNK FEARX,Dplus Kia,1759.6,1768.9,1680.7,1671.4
2024,2024-08-08,VCS,False,Team Secret,GAM Esports,GAM Esports,1577.5,1568.4,1661.7,1670.9
2024,2024-08-08,PCS,False,J Team,CTBC Flying Oyster,CTBC Flying Oyster,1423.7,1417.2,1594.2,1600.8
